exporter_code,exporter_iso3,gdelt_country_code,year,gdelt_event_count,gdelt_avg_goldstein,gdelt_negative_goldstein_sum,gdelt_mentions,gdelt_avg_tone,gdelt_pressure_score,gdelt_filter_mode
266,GAB,GAB,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
266,GAB,GAB,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
266,GAB,GAB,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
266,GAB,GAB,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
266,GAB,GAB,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
266,GAB,GAB,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
266,GAB,GAB,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
266,GAB,GAB,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
266,GAB,GAB,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
266,GAB,GAB,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
268,GEO,GEO,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
270,GMB,GMB,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
275,PSE,PSE,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
288,GHA,GHA,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
296,KIR,KIR,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
304,GRL,GRL,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
308,GRD,GRD,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
320,GTM,GTM,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
324,GIN,GIN,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
328,GUY,GUY,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
332,HTI,HTI,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
340,HND,HND,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
352,ISL,ISL,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
368,IRQ,IRQ,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
384,CIV,CIV,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
388,JAM,JAM,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
398,KAZ,KAZ,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2022,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2023,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
400,JOR,JOR,2024,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
404,KEN,KEN,2008,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
404,KEN,KEN,2009,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
404,KEN,KEN,2010,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
404,KEN,KEN,2011,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
404,KEN,KEN,2012,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
404,KEN,KEN,2013,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
404,KEN,KEN,2014,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
404,KEN,KEN,2015,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
404,KEN,KEN,2016,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
404,KEN,KEN,2017,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
404,KEN,KEN,2018,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
404,KEN,KEN,2019,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
404,KEN,KEN,2020,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
404,KEN,KEN,2021,0,0.0,0.0,0,0.0,0.0,disabled_gdelt
